date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:52	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/navigation_close.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/navigation_close.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:52	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/response_request.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/response_request.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:52	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/response_approve.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/response_approve.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:53	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/response_reject.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/response_reject.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:53	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/close_p.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/close_p.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:54	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.Z	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.Z	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:54	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:55	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.h	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.h	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:55	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.H	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.H	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:55	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.G	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.G	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:56	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.z	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.z	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:56	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.t	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.t	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:56	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.m	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.m	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:57	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.C	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.C	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:57	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:57	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_n.M	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_n.M	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:58	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_t.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_t.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:58	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_t.h	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_t.h	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:59	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_t.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_t.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:34:59	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lm.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lm.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:00	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lv.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lv.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:00	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lv.h	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lv.h	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:00	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lv.b.M	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lv.b.M	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:01	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lv.m	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lv.m	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:01	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lv.t	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lv.t	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:02	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lv.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lv.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:02	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lvv.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lvv.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:02	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lvv.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lvv.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:03	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_lvv.h	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_lvv.h	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:03	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365cl.h	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365cl.h	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:04	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365cl.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365cl.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:04	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2cm.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2cm.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:04	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.C	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.C	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:05	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.t	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.t	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:05	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:06	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.m	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.ae.delayed	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:06	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.M	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.M	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:07	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.h	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.h	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:07	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.G	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.G	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:07	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.H	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.H	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:08	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_o365sg2c.z	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_o365sg2c.z	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:08	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_sc2.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_sc2.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:08	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_ho2.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_ho2.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.3.mouse.js)
19:35:09	823/823	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jul%202018%2009:34:13%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/adchoices_icon.png	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/adchoices_icon.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:10	2933/2933	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jul%202018%2009:34:18%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/olk_logo_white_cropped.png	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/olk_logo_white_cropped.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:11	2001/2001	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jul%202018%2009:34:17%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/owa_brand.png	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/owa_brand.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:12	12920/12920	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jul%202018%2009:34:18%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/readingpane_recipientwell_callout.png	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/readingpane_recipientwell_callout.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:12	1849/1849	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:17%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/loading_blackbg.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/loading_blackbg.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:13	1849/1849	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:17%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/loading_whitebg.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/loading_whitebg.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:13	2771/2771	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:18%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking16_blue.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking16_blue.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:14	2456/2456	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:18%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking16_grey.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking16_grey.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:15	1315/1315	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:18%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking16_white.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking16_white.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:15	3523/3523	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:18%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking24.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking24.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:16	4128/4128	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:19%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking32_blue.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking32_blue.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:16	4110/4110	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:19%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking32_grey.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking32_grey.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:17	1644/1644	---M--	200	added ('OK')	image/gif	date:Tue,%2024%20Jul%202018%2009:34:19%20GMT	https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking32_white.gif	F:/Shared/phishing_websites/phishing52/phishing52/r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/thinking32_white.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/resources/images/0/sprite1.mouse.css)
19:35:17	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/adchoices_icon.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/adchoices_icon.c3.delayed	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:18	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/owa_brand.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/owa_brand.png	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:18	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/readingpane_recipientwell_callout.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/readingpane_recipientwell_callout.png	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:19	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/loading_blackbg.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/loading_blackbg.gif	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:19	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/thinking16_grey.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/thinking16_grey.gif	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:19	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/thinking16_white.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/thinking16_white.gif	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:20	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/thinking32_grey.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/thinking32_grey.gif	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:20	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/thinking32_white.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/thinking32_white.gif	(from http://www.securedvolcemail.com/sima/index2_files/sprite1.mouse.css)
19:35:20	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/fonts/office365icons.eot?	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/fonts/office365iconsd41d.eot	(from http://www.securedvolcemail.com/sima/index2_files/boot.worldwide.mouse.css)
19:35:21	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/fonts/office365icons.woff	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/fonts/office365icons.woff	(from http://www.securedvolcemail.com/sima/index2_files/boot.worldwide.mouse.css)
19:35:21	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/fonts/office365icons.ttf	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/fonts/office365icons.ttf	(from http://www.securedvolcemail.com/sima/index2_files/boot.worldwide.mouse.css)
19:35:22	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/fonts/office365icons.svg	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/fonts/office365icons.svg	(from http://www.securedvolcemail.com/sima/index2_files/boot.worldwide.mouse.css)
19:35:22	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/images/0/calendarcolumnerroroverlay.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/images/0/calendarcolumnerroroverlay.png	(from http://www.securedvolcemail.com/sima/index2_files/boot.worldwide.mouse.css)
